,ghazal_id,bayt_id,line,tashbih_cl,kenaye_cl,esteare_cl,jenas_cl,iham_cl,majaz_cl
2006,241,3,چو لطف باده کند جلوه در رخ ساقی ** ز عاشقان به سرود و ترانه یاد آرید,,,,,,
2007,241,4,چو در میان مراد آورید دست امید ** ز عهد صحبت ما در میانه یاد آرید,,,,میان-میانه,میان مراد:1. کمر آرزو و مقصود 2. کمر معشوق و مراد,
2008,241,5,سمند دولت اگر چند سرکشیده رود ** ز همرهان به سر تازیانه یاد آرید,دولت:سمند,,,,,
2009,241,6,نمی‌خورید زمانی غم وفاداران ** ز بی‌وفایی دور زمانه یاد آرید,,,,,,
2010,241,7,به وجه مرحمت ای ساکنان صدر جلال ** ز روی حافظ و این آستانه یاد آرید,,صدر:بزرگان و محتشمان,,,,
2011,242,1,بیا که رایت منصور پادشاه رسید ** نوید فتح و بشارت به مهر و ماه رسید,,,,,منصور:1. پیروزمند 2. شاه منصور,
2012,242,2,جمال بخت ز روی ظفر نقاب انداخت ** کمال عدل به فریاد دادخواه رسید,,نقاب انداختن:ظاهر و آشکار کردن,,,,
2013,242,3,سپهر دور خوش اکنون کند که ماه آمد ** جهان به کام دل اکنون رسد که شاه رسید,,,ماه:شام منصور,ماه-شاه,,
2014,242,4,ز قاطعان طریق این زمان شوند ایمن ** قوافل دل و دانش که مرد راه رسید,,قاطعان راه:راهزنان / مرد راه:شاه منصور,,,,
2015,242,5,عزیز مصر به رغم برادران غیور ** ز قعر چاه برآمد به اوج ماه رسید,,عزیر مصر:شاه منصور,برادران غیور:شاه یحیی برادر شاه منصور,,,
2016,242,6,کجاست صوفی دجال فعل ملحدشکل ** بگو بسوز که مهدی دین پناه رسید,,,,,,
2017,242,7,صبا بگو که چه‌ها بر سرم در این غم عشق ** ز آتش دل سوزان و دود آه رسید,,,,,,
2018,242,8,ز شوق روی تو شاها بدین اسیر فراق ** همان رسید کز آتش به برگ کاه رسید,,,,,,
2019,242,9,مرو به خواب که حافظ به بارگاه قبول ** ز ورد نیم شب و درس صبحگاه رسید,قبول:بارگاه,,,,,
2020,243,1,بوی خوش تو هر که ز باد صبا شنید ** از یار آشنا سخن آشنا شنید,,,,,,
2021,243,2,ای شاه حسن چشم به حال گدا فکن ** کاین گوش بس حکایت شاه و گدا شنید,,,,,,
2022,243,3,خوش می‌کنم به باده مشکین مشام جان ** کز دلق پوش صومعه بوی ریا شنید,,,,,,
2023,243,4,سر خدا که عارف سالک به کس نگفت ** در حیرتم که باده فروش از کجا شنید,,,,,,
2024,243,5,یا رب کجاست محرم رازی که یک زمان ** دل شرح آن دهد که چه گفت و چه‌ها شنید,,,,,,
2025,243,6,اینش سزا نبود دل حق گزار من ** کز غمگسار خود سخن ناسزا شنید,,,,,,
2026,243,7,محروم اگر شدم ز سر کوی او چه شد ** از گلشن زمانه که بوی وفا شنید,زمانه:گلشن,,,,,
2027,243,8,ساقی بیا که عشق ندا می‌کند بلند ** کان کس که گفت قصه ما هم ز ما شنید,,,,,,
2028,243,9,ما باده زیر خرقه نه امروز می‌خوریم ** صد بار پیر میکده این ماجرا شنید,,,,,,
2029,243,10,ما می به بانگ چنگ نه امروز می‌کشیم ** بس دور شد که گنبد چرخ این صدا شنید,چرخ:گنبد,,,,,
2030,243,11,پند حکیم محض صواب است و عین خیر ** فرخنده آن کسی که به سمع رضا شنید,,,,,,
2031,243,12,حافظ وظیفه تو دعا گفتن است و بس ** دربند آن مباش که نشنید یا شنید,,در بند چیزی بودن:در اندیشه چیزی بودن,,,,
2032,244,1,معاشران گره از زلف یار باز کنید ** شبی خوش است بدین قصه‌اش دراز کنید,,,,,,
2033,244,2,حضور خلوت انس است و دوستان جمعند ** و ان یکاد بخوانید و در فراز کنید,,,,,,
2034,244,3,رباب و چنگ به بانگ بلند می‌گویند ** که گوش هوش به پیغام اهل راز کنید,,,,هوش-گوش,,
2035,244,4,به جان دوست که غم پرده بر شما ندرد ** گر اعتماد بر الطاف کارساز کنید,,پرده دریدن:افشاری راز کردن / کارساز:خداوند,,,,
2036,244,5,میان عاشق و معشوق فرق بسیار است ** چو یار ناز نماید شما نیاز کنید,,,,ناز-نیاز,,
2037,244,6,نخست موعظه پیر صحبت این حرف است ** که از مصاحب ناجنس احتراز کنید,,,,,,
2038,244,7,هر آن کسی که در این حلقه نیست زنده به عشق ** بر او نمرده به فتوای من نماز کنید,,,,,,
2039,244,8,وگر طلب کند انعامی از شما حافظ ** حوالتش به لب یار دلنواز کنید,,,,,,
2040,245,1,الا ای طوطی گویای اسرار ** مبادا خالیت شکر ز منقار,,,شکر:سخنان شیرین و دلپذیر,,طوطی:1. شاعر 2. قلم,
2041,245,2,سرت سبز و دلت خوش باد جاوید ** که خوش نقشی نمودی از خط یار,,سرت سبز باد:عمرت دراز باد، شاد و خوش باشی,,,,
2042,245,3,سخن سربسته گفتی با حریفان ** خدا را زین معما پرده بردار,,سربسته:پوشیده و مخفی / پرده برداشتن:آشکار و ظاهر کردن,,,,
2043,245,4,به روی ما زن از ساغر گلابی ** که خواب آلوده‌ایم ای بخت بیدار,,,گلاب:شراب خوشبو و معطر,,,
2044,245,5,چه ره بود این که زد در پرده مطرب ** که می‌رقصند با هم مست و هشیار,,,,,,
2045,245,6,از آن افیون که ساقی در می افکند ** حریفان را نه سر ماند نه دستار,,نه سر ماند نه دستار:نهایت مستی و بیخودی,,,,سر:عقل و هوش
2046,245,7,سکندر را نمی‌بخشند آبی ** به زور و زر میسر نیست این کار,,,,,,
2047,245,8,بیا و حال اهل درد بشنو ** به لفظ اندک و معنی بسیار,,اهل درد:عاشقان و عارفان,,,,
2048,245,9,بت چینی عدوی دین و دل‌هاست ** خداوندا دل و دینم نگه دار,,,بت:معشوق زیبارو,,,
2049,245,10,به مستوران مگو اسرار مستی ** حدیث جان مگو با نقش دیوار,,,,,,
2050,245,11,به یمن دولت منصور شاهی ** علم شد حافظ اندر نظم اشعار,,,,,منصور:پیروزمند 2. شاه منصور,
2051,245,12,خداوندی به جای بندگان کرد ** خداوندا ز آفاتش نگه دار,,,,,,
2052,246,1,عید است و آخر گل و یاران در انتظار ** ساقی به روی شاه ببین ماه و می بیار,,,,شاه-ماه,,
2053,246,2,دل برگرفته بودم از ایام گل ولی ** کاری بکرد همت پاکان روزه دار,,دل برگرفتن از کسی یا چیزی:1. رها ساختن و ترک کردن، چشم پوشی نمودن,,,,
2054,246,3,دل در جهان مبند و به مستی سؤال کن ** از فیض جام و قصه جمشید کامگار,,,,,,فیض:لطف و بخشش
2055,246,4,جز نقد جان به دست ندارم شراب کو ** کان نیز بر کرشمه ساقی کنم نثار,جان:نقد,,,,,
2056,246,5,خوش دولتیست خرم و خوش خسروی کریم ** یا رب ز چشم زخم زمانش نگاه دار,,,,,,
2057,246,6,می خور به شعر بنده که زیبی دگر دهد ** جام مرصع تو بدین در شاهوار,,,در شاهوار:شعر خواجه,,,
2058,246,7,گر فوت شد سحور چه نقصان صبوح هست ** از می کنند روزه گشا طالبان یار,,,,,,
2059,246,8,زانجا که پرده پوشی عفو کریم توست ** بر قلب ما ببخش که نقدیست کم عیار,,,,,قلب:1. دل 2. سکه و پول تقلبی,
2060,246,9,ترسم که روز حشر عنان بر عنان رود ** تسبیح شیخ و خرقه رند شرابخوار,,عنان بر عنان رفتن:پا به پا و همراه رفتن,,,,
2061,246,10,حافظ چو رفت روزه و گل نیز می‌رود ** ناچار باده نوش که از دست رفت کار,,کار از دست رفتن:بی سامان شدن کار و اختیار از دست رفتن,,,,
2062,247,1,صبا ز منزل جانان گذر دریغ مدار ** وز او به عاشق بی‌دل خبر دریغ مدار,,,,,,
2063,247,2,به شکر آن که شکفتی به کام بخت ای گل ** نسیم وصل ز مرغ سحر دریغ مدار,وصل:نسیم,مرغ سحر:بلبل,,,,
2064,247,3,حریف عشق تو بودم چو ماه نو بودی ** کنون که ماه تمامی نظر دریغ مدار,,,ماه نو:نارس و نابالغ / ماه تمام:جوان و کامل,,,
2065,247,4,جهان و هر چه در او هست سهل و مختصر است ** ز اهل معرفت این مختصر دریغ مدار,,,,,,
2066,247,5,کنون که چشمه قند است لعل نوشینت ** سخن بگوی و ز طوطی شکر دریغ مدار,,,لعل:لب معشوق / طوطی:شاعر,,,
2067,247,6,مکارم تو به آفاق می‌برد شاعر ** از او وظیفه و زاد سفر دریغ مدار,,,,,,
2068,247,7,چو ذکر خیر طلب می‌کنی سخن این است ** که در بهای سخن سیم و زر دریغ مدار,,,,,,
2069,247,8,غبار غم برود حال خوش شود حافظ ** تو آب دیده از این رهگذر دریغ مدار,غم:غبار,,,,,
2070,248,1,ای صبا نکهتی از کوی فلانی به من آر ** زار و بیمار غمم راحت جانی به من آر,,,,,,
2071,248,2,قلب بی‌حاصل ما را بزن اکسیر مراد ** یعنی از خاک در دوست نشانی به من آر,مراد:اکسیر,,,,قلب:1. دل 2. سکه تقلبی,
2072,248,3,در کمینگاه نظر با دل خویشم جنگ است ** ز ابرو و غمزه او تیر و کمانی به من آر,,,,,,
2073,248,4,در غریبی و فراق و غم دل پیر شدم ** ساغر می ز کف تازه جوانی به من آر,,,,,,
2074,248,5,منکران را هم از این می دو سه ساغر بچشان ** وگر ایشان نستانند روانی به من آر,,,,,,
2075,248,6,ساقیا عشرت امروز به فردا مفکن ** یا ز دیوان قضا خط امانی به من آر,,,,,,
2076,248,7,دلم از دست بشد دوش چو حافظ می‌گفت ** کای صبا نکهتی از کوی فلانی به من آر,,دل از دست شدن:بی تاب و بی قرار شدن,,,,
2077,249,1,ای صبا نکهتی از خاک ره یار بیار ** ببر اندوه دل و مژده دلدار بیار,,,,,,
2078,249,2,نکته‌ای روح فزا از دهن دوست بگو ** نامه‌ای خوش خبر از عالم اسرار بیار,,,,,,
2079,249,3,تا معطر کنم از لطف نسیم تو مشام ** شمه‌ای از نفحات نفس یار بیار,,,,,,
2080,249,4,به وفای تو که خاک ره آن یار عزیز ** بی غباری که پدید آید از اغیار بیار,,,غبار:آزردگی و اندوه,,,
2081,249,5,گردی از رهگذر دوست به کوری رقیب ** بهر آسایش این دیده خونبار بیار,,,رقیب:توتیا و سرمه,,,
2082,249,6,خامی و ساده دلی شیوه جانبازان نیست ** خبری از بر آن دلبر عیار بیار,,,,,,
